분당신도시	vicePresident	신도시
문화방송_수목_미니시리즈	starring	주연_(동오)
경기도	part	도촌동
부산광역시	part	수영구
스타	largestCity	스퀘어_(일본의_기업)
자유한국당	leader	대통령
경기도	region	성결대학교
서울특별시	part	뇌물죄
제우스	spouse	하르모니아
광교차량사업소	servingRailwayLine	입
안트베르펜	tenant	금메달
경상북도	part	남구_(울산광역시)
서울특별시	part	종로구
신도시	administrativeDistrict	판교_나들목
도나우_강	city	교량
배우	spouse	성광대도
후보	party	우원식
롯데_자이언츠	affiliation	특허
서정우	relative	서상목
위안부	country	대통령
말레이시아	leader	김정남_(조선민주주의인민공화국)
신도시	administrativeDistrict	서초구
서울특별시	part	성균관
서울특별시	part	서울교통공사
천안시	part	소정면
위례성	leaderName	온조왕
부지사	party	후보
손	largestCity	신영철_(배구인)
위안부	country	버락_오바마
에스페란토	place	자그레브
스페인어	spokenIn	정치가
억만장자	occupation	창업자
한국철도공사	location	국유_철도
하남시	part	불곡산_(양주)
명당리	servingRailwayLine	성덕댐로
한국철도시설공단	parentCompany	국유_철도
등_(식물)	languageFamily	세팍타크로
전기_동력분산식_열차	servingRailwayLine	광교차량사업소
로마	country	십자가
세르비아어	spokenIn	세르비아인
서울특별시	part	혜화역
이_(몸)	largestCity	리엔츠
고리치아	country	고리치아_가문
캔터베리_지방	part	셀윈_구
과천시	part	청계산
정_(행정_구역)	starring	블로우
오송읍	region	세종오송로
두산_베어스	affiliation	프로_야구
이완구	party	특별법
영화	starring	이소룡
서울특별시	part	농협유통
작가	owningOrganisation	한국
판교신도시	administrativeDistrict	경부고속도로
대표	party	후보
문화어	region	북유럽
서울특별시	part	동_(행정_구역)
한나라	leaderName	위만조선
청주시	region	세종오송로
생도	religion	코렐
성남시	part	경부고속도로
에스토니아어	region	북유럽
자유한국당	party	정부
새누리당	party	특별법
브라질	country	리우_회의
조선민주주의인민공화국	country	유엔_안전_보장_이사회
네팔	leader	김창호_(1962년)
아베	phylum	최고인민회의
부통령	servingRailwayLine	최고인민회의
영창대군	deathPlace	부왕
성남시	part	고등동_(성남시)
특별법	party	원내대표
블로우	starring	정_(행정_구역)
임시_정부	leaderName	김성숙_(1898년)
특사	party	임
세종오송로	region	연동면
사업	parentCompany	삼성전자
특사	child	김여정
학문	notableWork	곤여만국전도
신한국당	party	후보
세계_피겨_스케이팅_선수권_대회	city	스웨덴
임	party	2018년_동계_올림픽
한국인	deathPlace	김창호_(1962년)
포항시	part	떡
수원시	region	수도권
신라	capital	왕녀
강화도	vicePresident	부사관
서정우	party	대통령_선거
경상남도	mouthPlace	섬진강
신동헌	largestCity	숙환
일본	country	포츠담_선언
정주영	occupation	스타
주연_(동오)	starring	차승원
CJ미디어	parentCompany	엠넷
성인_(종교)	occupation	사도
오송역	servingRailwayLine	세종오송로
성녀_니노	religion	성인_(종교)
숙명여자대학교	foundedBy	현대그룹
안트베르펜	country	하계_올림픽
영토권	headquarter	주권
신동빈	occupation	영업권
사르곤	deathPlace	구티족
일본	leader	천태종
광교차량사업소	servingRailwayLine	전기_동력분산식_열차
김연아	country	피겨_스케이팅_그랑프리_파이널
특별법	party	박영선
안철수	party	특별법
임	child	김여정
서울특별시	part	성남시
투수	affiliation	프로_야구
생각	religion	한국
부산광역시	part	거제동
입	country	대통령
고등동_(성남시)	region	대중교통
입	country	미셰우_테메르
서울특별시	part	신분당선
브라질	country	입
하계_올림픽	city	헬싱키
차승원	notableWork	이재은_(아나운서)
아스테카_문명	populationPlace	플로리다_반도
생도	vicePresident	부사관
경기도	region	현대자동차
배상면	foundedBy	숙명여자대학교
국민의당	leader	후보자
마이크_펜스	servingRailwayLine	최고인민회의
리엔츠	country	고리치아_가문
특별법	party	이완구
아마존	product	눈_(해부학)
알리바바와_사십_인의_도적	country	중국
성남시	part	장지동
부회장	product	인공지능
비행사	parentCompany	한진그룹
아마존	product	인공지능
조선민주주의인민공화국	leader	김정남_(조선민주주의인민공화국)
신도시	administrativeDistrict	서울특별시
국순당	foundedBy	숙명여자대학교
홍길동	largestCity	숙환
조선_선조	deathPlace	부왕
바빌로니아	leaderName	다윗
서상목	party	대통령_선거
분당신도시	administrativeDistrict	정부
용인시	part	서초구
남양주시	region	스포츠동아
일본	capital	도쿄신문
부산광역시	party	후보
메르세데스-벤츠_S_클래스	vicePresident	자동차
서울특별시	part	세종로
금호고속	parentCompany	금호아시아나그룹
서상목	relative	서정우
판교신도시	administrativeDistrict	강남구
더불어민주당	party	발목
중국	capital	알파고
직원	parentCompany	현대홈쇼핑
리엔츠	country	이_(몸)
정부	part	분당신도시
프리울리	country	고리치아_가문
프로_야구	team	더스틴_니퍼트
경기도	part	장지동
서울특별시	part	분당구
창업자	foundedBy	숙명여자대학교
국세청	party	의원
진도_(섬)	servingRailwayLine	박원순
의원	party	대통령_선거
숙명여자대학교	foundedBy	이병철
서울특별시	part	구미동
프랑스	capital	직원
벨기에	largestCity	금메달
개신교	region	성결대학교
1994년_동계_올림픽	city	샤모니
미국	affiliation	프로_야구
전_(불교)	party	후보
국민연금공단	parentOrganisation	대한민국_국회_보건복지위원회
경기도	part	수진동
한국	leaderName	대한제국_고종
일본	country	피겨_스케이팅_그랑프리_파이널
김무성	party	특별법
특별법	primeMinister	김무성
서울특별시	part	직원
남섬	part	셀윈_구
서울특별시	part	판교신도시
하남시	part	검단산
영토권	routeEnd	혼슈
부회장	product	반도체
성균관대학교	city	이원_(1962년)
삼성그룹	foundedBy	숙명여자대학교
인목왕후	spouse	부왕
리우데자네이루	country	리우_회의
서울특별시	part	특허
신한국당	party	대통령_선거
부산광역시	parentCompany	에어부산
정부	parentCompany	야코블레프
알파고	country	중국
신자	spouse	박정희
대구광역시	part	북구_(포항시)
